"","time","eps_nAChR_unbound","eps_helicase_unbound"
"444",443,0.000116629297870362,0.000181929822403194
"445",444,0.000114397716886256,0.000178449006413568
"446",445,0.000112208830309394,0.000175034776632027
"447",446,0.000110061820750083,0.000171685858577542
"448",447,0.000107955886047616,0.000168401001501857
"449",448,0.000105890238892796,0.000165178977801567
"450",449,0.000103864111281499,0.000162018589965697
"451",450,0.000101876754031365,0.000158918669822717
"452",451,9.99274196913306e-05,0.000155878051883229
"453",452,9.80153802896137e-05,0.000152895601024329
"454",453,9.61399214230479e-05,0.000149970203270762
"455",454,9.43003419211663e-05,0.000147100765271641
"456",455,9.2495957151879e-05,0.000144286219457427
"457",456,9.07261007412953e-05,0.000141525526723272
"458",457,8.8990106698894e-05,0.000138817648547755
"459",458,8.72873266958391e-05,0.000136161573944827
"460",459,8.56171244922727e-05,0.000133556310771865
"461",460,8.39788756383896e-05,0.000131000885263939
"462",461,8.23719698500304e-05,0.000128494345739918
"463",462,8.07958143833277e-05,0.000126035767866988
"464",463,7.92498158497784e-05,0.00012362422629524
"465",464,7.77333968556324e-05,0.000121258820613173
"466",465,7.62459907775928e-05,0.000118938667198992
"467",466,7.47870414968145e-05,0.00011666289880612
"468",467,7.33560050258232e-05,0.000114430667101393
"469",468,7.19523540925906e-05,0.000112241149816066
"470",469,7.0575560012327e-05,0.000110093522468509
"471",470,6.92251085694663e-05,0.000107986983138413
"472",471,6.79004951439942e-05,0.000105920744864858
"473",472,6.66012244747515e-05,0.000103894035277432
"474",473,6.53268116882582e-05,0.00010190609820141
"475",474,6.40767877324859e-05,9.99562021341639e-05
"476",475,6.28506815848884e-05,9.80436124920186e-05
"477",476,6.16480352985394e-05,9.61676150807852e-05
"478",477,6.0468399475185e-05,9.43275090345298e-05
"479",478,5.93113330546273e-05,9.25226064873067e-05
"480",479,5.81764038700894e-05,9.0752233439732e-05
"481",480,5.70631946430449e-05,8.90157391105796e-05
"482",481,5.5971285736027e-05,8.73124690331566e-05
"483",482,5.49002693161691e-05,8.56417871492034e-05
"484",483,5.38497451664963e-05,8.40030692751649e-05
"485",484,5.28193204985211e-05,8.23957028100737e-05
"486",485,5.18086101370025e-05,8.0819087023964e-05
"487",486,5.08172428462254e-05,7.92726429265094e-05
"488",487,4.98448447782081e-05,7.77557874479172e-05
"489",488,4.889105273217e-05,7.62679541226679e-05
"490",489,4.79555102921252e-05,7.48085870646938e-05
"491",490,4.70378676601342e-05,7.33771407074384e-05
"492",491,4.6137781555019e-05,7.19730796460228e-05
"493",492,4.52549216894122e-05,7.05958887410897e-05
"494",493,4.43889550169984e-05,6.92450485459243e-05
"495",494,4.35395580863289e-05,6.79200545775426e-05
"496",495,4.27064134902685e-05,6.66204117782616e-05
"497",496,4.18892097176302e-05,6.53456342843951e-05
"498",497,4.10876410048034e-05,6.40952451949355e-05
"499",498,4.03014129744313e-05,6.28687853676188e-05
"500",499,3.9530229445321e-05,6.16657928434543e-05
"501",500,3.8773802196672e-05,6.04858180783266e-05
"502",501,3.80318485620216e-05,5.93284201898382e-05
"503",502,3.73040911274849e-05,5.81931664866924e-05
"504",503,3.65902575997414e-05,5.70796322628656e-05
"505",504,3.58900854634897e-05,5.59874080630421e-05
"506",505,3.52033114614833e-05,5.4916083272243e-05
"507",506,3.45296787230918e-05,5.38652572360082e-05
"508",507,3.38689355210916e-05,5.28345373211618e-05
"509",508,3.32208348076243e-05,5.18235381920211e-05
"510",509,3.258513409674e-05,5.08318816272541e-05
"511",510,3.19615992973017e-05,4.98592024990737e-05
"512",511,3.13499964022256e-05,4.89051358090062e-05
"513",512,3.07500964887003e-05,4.79693244880129e-05
"514",513,3.01616753830639e-05,4.70514188737912e-05
"515",514,2.9584513080323e-05,4.61510758053246e-05
"516",515,2.90183936396491e-05,4.52679584599274e-05
"517",516,2.84631083256821e-05,4.44017412535842e-05
"518",517,2.79184491192923e-05,4.35520997181312e-05
"519",518,2.73842120113307e-05,4.2718715639391e-05
"520",519,2.68601973663447e-05,4.1901277624609e-05
"521",520,2.63462092625579e-05,4.10994800729089e-05
"522",521,2.58420553988926e-05,4.03130230303028e-05
"523",522,2.53475496573866e-05,3.95416161869983e-05
"524",523,2.48625071099316e-05,3.87849710881864e-05
"525",524,2.43867459553781e-05,3.80428041558777e-05
"526",525,2.39200884109861e-05,3.73148380795718e-05
"527",526,2.34623600023334e-05,3.6600800708589e-05
"528",527,2.30133894805934e-05,3.59004249230674e-05
"529",528,2.25730109014966e-05,3.52134518771001e-05
"530",529,2.21410598552448e-05,3.45396251175939e-05
"531",530,2.17173743360838e-05,3.38786919407991e-05
"532",531,2.13017960222909e-05,3.3230405389076e-05
"533",532,2.08941695393286e-05,3.25945231014773e-05
"534",533,2.04943423862464e-05,3.19708071989697e-05
"535",534,2.01021666118576e-05,3.1359026899243e-05
"536",535,1.97174960397525e-05,3.07589541878618e-05
"537",536,1.93401863083977e-05,3.01703638808437e-05
"538",537,1.89700964270756e-05,2.95930360518993e-05
"539",538,1.86070880305246e-05,2.90267548697238e-05
"540",539,1.82510253134595e-05,2.84713084958765e-05
"541",540,1.7901776372065e-05,2.79264911774934e-05
"542",541,1.75592112338568e-05,2.73921001739597e-05
"543",542,1.72232012635444e-05,2.68679348300937e-05
"544",543,1.68936209044686e-05,2.63537992927581e-05
"545",544,1.65703469388054e-05,2.58495013568212e-05
"546",545,1.62532584293086e-05,2.53548523742993e-05
"547",546,1.59422377835323e-05,2.48696689145321e-05
"548",547,1.5637169430234e-05,2.43937706994308e-05
"549",548,1.53379387503806e-05,2.39269789358927e-05
"550",549,1.50444339320024e-05,2.34691192093402e-05
"551",550,1.47565452466222e-05,2.30200203549863e-05
"552",551,1.44741649974253e-05,2.25795143769981e-05
"553",552,1.41971883545352e-05,2.21474377515216e-05
"554",553,1.39255125466037e-05,2.17236301655985e-05
"555",554,1.36590354463729e-05,2.13079323106922e-05
"556",555,1.33976574820674e-05,2.0900188864425e-05
"557",556,1.31412809379292e-05,2.05002473994437e-05
"558",557,1.28898099081059e-05,2.01079583114995e-05
"559",558,1.26431509435835e-05,1.97231758286603e-05
"560",559,1.24012126503165e-05,1.9345757384417e-05
"561",560,1.21639040337806e-05,1.89755610352319e-05
"562",561,1.19311364225512e-05,1.86124484612894e-05
"563",562,1.17028227985737e-05,1.82562839217437e-05
"564",563,1.14788777561394e-05,1.79069341907326e-05
"565",564,1.12592179945237e-05,1.75642693258921e-05
"566",565,1.10437622331101e-05,1.72281625359624e-05
"567",566,1.08324293986051e-05,1.6898487352888e-05
"568",567,1.06251405267296e-05,1.65751205984263e-05
"569",568,1.04218181260471e-05,1.62579413917409e-05
"570",569,1.02223861414656e-05,1.59468310924739e-05
"571",570,1.00267703210752e-05,1.56416738730133e-05
"572",571,9.83489837475037e-06,1.53423569659185e-05
"573",572,9.64669807049017e-06,1.50487676942504e-05
"574",573,9.46209908855125e-06,1.4760796363994e-05
"575",574,9.28103242121113e-06,1.44783353277056e-05
"576",575,9.10343034029738e-06,1.42012789338659e-05
"577",576,8.92922666201826e-06,1.39295239400176e-05
"578",577,8.75835708895876e-06,1.36629700462802e-05
"579",578,8.59075726778516e-06,1.34015168654049e-05
"580",579,8.42636457698549e-06,1.31450667116276e-05
"581",580,8.2651175638029e-06,1.28935237222985e-05
"582",581,8.10695591534754e-06,1.26467938128222e-05
"583",582,7.9518206412406e-06,1.24047849615853e-05
"584",583,7.79965455014754e-06,1.2167407953346e-05
"585",584,7.65040030937874e-06,1.19345733522432e-05
"586",585,7.50400215292826e-06,1.17061941663166e-05
"587",586,7.36040535591963e-06,1.14821850276544e-05
"588",587,7.21955620890528e-06,1.12624621523042e-05
"589",588,7.08140213478856e-06,1.10469435226745e-05
"590",589,6.94589226040332e-06,1.08355497791948e-05
"591",590,6.81297550894478e-06,1.0628201244536e-05
"592",591,6.68260221943195e-06,1.0424820449954e-05
"593",592,6.55472365832101e-06,1.02253313734167e-05
"594",593,6.42929199664063e-06,1.00296594039384e-05
"595",594,6.30626037482833e-06,9.83773144272644e-06
"596",595,6.18558353765594e-06,9.64947689366184e-06
"597",596,6.06721598259504e-06,9.46482477477202e-06
"598",597,5.95111348535773e-06,9.28370609806047e-06
"599",598,5.83723264781368e-06,9.10605316426488e-06
"600",599,5.72553087764846e-06,8.93179953112694e-06
"601",600,5.61596641237054e-06,8.7608800508455e-06
"602",601,5.50849899234478e-06,8.59323192000461e-06
"603",602,5.40308808184099e-06,8.42879190442909e-06
"604",603,5.29969429809104e-06,8.26749856850162e-06
"605",604,5.19827899426271e-06,8.10929162460805e-06
"606",605,5.09880424136256e-06,7.95411190490826e-06
"607",606,5.00123282067065e-06,7.80190134953617e-06
"608",607,4.90552891498806e-06,7.65260408494183e-06
"609",608,4.81165641399061e-06,7.50616378025993e-06
"610",609,4.71958024640819e-06,7.36252572549943e-06
"611",610,4.6292659965358e-06,7.22163623330581e-06
"612",611,4.54067988813343e-06,7.08344261384672e-06
"613",612,4.45378876832604e-06,6.94789314969748e-06
"614",613,4.36856072428821e-06,6.814938057866e-06
"615",614,4.2849636349936e-06,6.6845272305346e-06
"616",615,4.20296625321168e-06,6.55661192296777e-06
"617",616,4.12253793113911e-06,6.43114432550062e-06
"618",617,4.0436485906191e-06,6.30807751708249e-06
"619",618,3.96626870881789e-06,6.1873654429337e-06
"620",619,3.89036982780019e-06,6.06896370948084e-06
"621",620,3.81592339827421e-06,5.95282778060827e-06
"622",621,3.74290157258392e-06,5.83891421472145e-06
"623",622,3.67127705831412e-06,5.72718043637298e-06
"624",623,3.60102307049922e-06,5.61758466170968e-06
"625",624,3.53211331888044e-06,5.51008587859476e-06
"626",625,3.46452242745848e-06,5.40464450110845e-06
"627",626,3.39822501991502e-06,5.3012209428121e-06
"628",627,3.33319627905383e-06,5.19977648947361e-06
"629",628,3.26941190049504e-06,5.10027322683164e-06
"630",629,3.20684803190135e-06,5.00267394578965e-06
"631",630,3.14548126164135e-06,4.90694212473159e-06
"632",631,3.08528896282046e-06,4.81304246620891e-06
"633",632,3.02624857804822e-06,4.72093978118233e-06
"634",633,2.96833799145394e-06,4.63059956936476e-06
"635",634,2.91153555955747e-06,4.54198806738018e-06
"636",635,2.85582004156284e-06,4.45507214002283e-06
"637",636,2.80117058927278e-06,4.36981926452438e-06
"638",637,2.74756702789002e-06,4.28619796860336e-06
"639",638,2.69498930458398e-06,4.20417697023231e-06
"640",639,2.64341771133781e-06,4.12372552527869e-06
"641",640,2.59283297424991e-06,4.0448135668153e-06
"642",641,2.54321617813319e-06,3.96741158749599e-06
"643",642,2.49454875754243e-06,3.89149062555885e-06
"644",643,2.44681272475384e-06,3.81702262047386e-06
"645",644,2.39999025233866e-06,3.74397976175994e-06
"646",645,2.35406377847147e-06,3.6723346532659e-06
