"","time","eps_nAChR_unbound","eps_helicase_unbound"
"90",89,0.051678350939069,0.0316614961266776
"91",90,0.0507393736437401,0.0310743004017653
"92",91,0.049816619213273,0.0304976882162657
"93",92,0.0489098235068458,0.0299314712954518
"94",93,0.0480187300053153,0.0293754670516423
"95",94,0.0471430886113787,0.028829497794486
"96",95,0.0462826541218681,0.0282933897416602
"97",96,0.04543718657952,0.0277669732046105
"98",97,0.0446064493634164,0.0272500813679247
"99",98,0.0437902102107598,0.0267425508965893
"100",99,0.0429882398763406,0.0262442210741659
"101",100,0.0422003117282594,0.0257549335262958
"102",101,0.0414262027118376,0.0252745327947027
"103",102,0.0406656916045375,0.0248028652300644
"104",103,0.0399185621531526,0.024339780914788
"105",104,0.0391845988886621,0.0238851310449572
"106",105,0.0384635898194758,0.0234387695792736
"107",106,0.0377553280383692,0.0230005542107378
"108",107,0.0370596044618954,0.022570341853806
"109",108,0.036376216979596,0.022147994286083
"110",109,0.0357049654578993,0.0217333750367276
"111",110,0.0350456492789483,0.021326347850233
"112",111,0.0343980741385065,0.0209267808670013
"113",112,0.0337620467586115,0.0205345433401334
"114",113,0.0331373755981048,0.0201495060590205
"115",114,0.0325238735857961,0.01977154301776
"116",115,0.0319213547396464,0.0194005293151502
"117",116,0.0313296360996544,0.0190363423309515
"118",117,0.030748538111849,0.0186788619464884
"119",118,0.030177881813478,0.0183279687986009
"120",119,0.0296174926849492,0.0179835466353382
"121",120,0.0290671980370298,0.0176454806949453
"122",121,0.028526825398561,0.0173136567038572
"123",122,0.027996207868401,0.0169879641512969
"124",123,0.027475180576102,0.0166682941017982
"125",124,0.0269635816796198,0.0163545397956166
"126",125,0.0264612499011949,0.0160465951261959
"127",126,0.0259680220649149,0.0157443531226638
"128",127,0.0254837462717814,0.0154477140128216
"129",128,0.0250082702015874,0.0151565780405402
"130",129,0.0245414445047742,0.014870847534669
"131",130,0.0240831185306464,0.0145904242853787
"132",131,0.023633140730671,0.0143152097853814
"133",132,0.0231913710998133,0.014045112829394
"134",133,0.0227576682141921,0.0137800415741643
"135",134,0.0223318930953045,0.0135199058944198
"136",135,0.0219139063807633,0.0132646156466409
"137",136,0.0215035703564646,0.0130140819042196
"138",137,0.0211007530896515,0.0127682194723834
"139",138,0.0207053229011562,0.0125269435047862
"140",139,0.0203171500692932,0.0122901705372489
"141",140,0.0199361073515895,0.0120578187989545
"142",141,0.0195620692804361,0.0118298077759768
"143",142,0.0191949118320248,0.0116060580032508
"144",143,0.0188345130688319,0.0113864914501092
"145",144,0.0184807528550776,0.0111710313407847
"146",145,0.0181335148360253,0.0109596033536191
"147",146,0.0177926833769173,0.0107521337507316
"148",147,0.0174581439393516,0.0105485496025359
"149",148,0.0171297844029828,0.0103487795870538
"150",149,0.0168074944596273,0.0101527536158356
"151",150,0.0164911664379825,0.00996040333043414
"152",151,0.0161806937849761,0.00977166117387567
"153",152,0.0158759716809044,0.00958646076036328
"154",153,0.0155768972275501,0.00940473698511782
"155",154,0.0152833692724908,0.00922642591321325
"156",155,0.01499528801373,0.00905146453529913
"157",156,0.0147125556918802,0.00887979118405923
"158",157,0.0144350761223204,0.00871134524609431
"159",158,0.0141627546958552,0.00854606715862586
"160",159,0.0138954983805997,0.00838389840705517
"161",160,0.0136332157334031,0.00822478152841668
"162",161,0.0133758167766914,0.00806866003331041
"163",162,0.0131232130323719,0.00791547842326378
"164",163,0.0128753174733492,0.00776518215821973
"165",164,0.0126320446368136,0.0076177177222072
"166",165,0.0123933131433332,0.00747303414692537
"167",166,0.012159039129208,0.0073310790282302
"168",167,0.0119291414894932,0.00719180170172163
"169",168,0.0117035404038658,0.00705515234653672
"170",169,0.0114821572920923,0.00692108195591509
"171",170,0.0112649147690417,0.00678954230759132
"172",171,0.0110517365992575,0.00666048593402086
"173",172,0.0108425476511067,0.00653386609244533
"174",173,0.0106372738505186,0.00640963673480333
"175",174,0.0104358427934178,0.0062877528762669
"176",175,0.0102381900822973,0.00616817442627318
"177",176,0.0100442422549118,0.00605085585778113
"178",177,0.00985393108694424,0.00593575485990193
"179",178,0.00966718956111048,0.00582282989682416
"180",179,0.00948395184953233,0.00571204019538966
"181",180,0.00930415362995756,0.00560334593454125
"182",181,0.00912773232234678,0.00549670838653056
"183",182,0.00895462534617251,0.00539208886194029
"184",183,0.00878477179087011,0.0052894497179908
"185",184,0.00861811190249746,0.00518875404670208
"186",185,0.00845458706898286,0.00508996566454533
"187",186,0.008294138842735,0.00499304852071272
"188",187,0.00813670990693067,0.00489796727971387
"189",188,0.00798224509908961,0.00480468793815255
"190",189,0.00783068965464599,0.00471317676259374
"191",190,0.00768198977819279,0.00462340063347842
"192",191,0.00753609262056362,0.00453532703016372
"193",192,0.00739294603308989,0.00444892388151849
"194",193,0.00725249894218574,0.0043641597910186
"195",194,0.00711470117537129,0.00428100393070179
"196",195,0.0069795033452207,0.00419942597017516
"197",196,0.00684685687831221,0.00411939609317735
"198",197,0.00671671399019631,0.00404088498159324
"199",198,0.00658902949697506,0.00396386490730354
"200",199,0.00646375671969717,0.00388830726069212
"201",200,0.00634085050586897,0.00381418437268499
"202",201,0.00622026653132334,0.00374146909278433
"203",202,0.00610196122361674,0.0036701347421228
"204",203,0.00598589197713574,0.00360015524243429
"205",204,0.00587201819818252,0.00353150574531089
"206",205,0.00576029805671337,0.00346416067322567
"207",206,0.00565069124657139,0.0033980953830773
"208",207,0.00554315819320782,0.00333328568787311
"209",208,0.00543766003927778,0.00326970784744754
"210",209,0.00533415878052938,0.00320733864976594
"211",210,0.00523261724918739,0.00314615540031897
"212",211,0.00513299859131249,0.00308613560667616
"213",212,0.00503526679780054,0.00302725729794462
"214",213,0.00493938652462151,0.00296949891594502
"215",214,0.00484532307940298,0.00291283930664943
"216",215,0.00475304236862104,0.00285725768791211
"217",216,0.00466251093604916,0.00280273367218846
"218",217,0.00457369596427647,0.00274924726701786
"219",218,0.00448656521153623,0.00269677883656628
"220",219,0.00440108701610375,0.00264530910388252
"221",220,0.0043172302821978,0.0025948191420294
"222",221,0.00423496471148331,0.00254529051309135
"223",222,0.00415426031019287,0.00249670497106274
"224",223,0.00407508763149154,0.00244904460745044
"225",224,0.003997417791179,0.00240229186039634
"226",225,0.00392122241429986,0.00235642948222128
"227",226,0.0038464736351114,0.00231144053910396
"228",227,0.00377314475380084,0.00226730880601116
"229",228,0.00370120864958413,0.00222401781133453
"230",229,0.00363063902521129,0.00218155158565573
"231",230,0.00356141005587161,0.0021398944501683
"232",231,0.00349349637780111,0.0020990310095722
"233",232,0.00342687319041217,0.00205894621327881
"234",233,0.00336151649533005,0.0020196254989697
"235",234,0.00329740212625893,0.00198105420869936
"236",235,0.00323450660498379,0.00194321810370682
"237",236,0.00317280688363858,0.0019061032091363
"238",237,0.0031122803350329,0.00186969580801806
"239",238,0.00305290486236514,0.00183398250706441
"240",239,0.00299465882203697,0.00179895019004499
"241",240,0.00293752076077459,0.00176458585950334
"242",241,0.00288146972020116,0.00173087681977893
"243",242,0.00282648512785675,0.00169781061129114
"244",243,0.00277254678834732,0.00166537500505706
"245",244,0.00271963499470896,0.00163355806950206
"246",245,0.002667730331217,0.00160234805172971
"247",246,0.00261681368472885,0.00157173338420873
"248",247,0.00256686633410369,0.00154170273840478
"249",248,0.00251786989973273,0.0015122449943005
"250",249,0.00246980633518142,0.00148334923524425
"251",250,0.00242265814481351,0.00145500487865611
"252",251,0.00237640790420824,0.00142720138758829
"253",252,0.00233103855850279,0.00139992844998009
"254",253,0.00228653338545684,0.00137317595634142
"255",254,0.00224287596616668,0.00134693398204254
"256",255,0.00220005019941351,0.00132119279583768
"257",256,0.00215804054133167,0.0012959430038156
"258",257,0.00211683135890352,0.00127117516071926
"259",258,0.00207640744901708,0.00124688008184624
"260",259,0.00203675388735842,0.00122304875213519
"261",260,0.0019978560217149,0.00119967232205803
"262",261,0.00195969953124892,0.00117674214315989
"263",262,0.00192227047953687,0.00115424979984863
"264",263,0.00188555494648862,0.00113218688812807
"265",264,0.00184953937077078,0.0011105452213064
"266",265,0.00181421044138251,0.00108931676476895
"267",266,0.00177955509174143,0.00106849363235844
"268",267,0.0017455605809435,0.00104806813513523
"269",268,0.00171221440302779,0.00102803272679331
"270",269,0.00167950417744263,0.00100837993779276
"271",270,0.00164741780824957,0.000989102470959682
"272",271,0.00161594342296904,0.000970193164686817
"273",272,0.00158506936722811,0.000951644989665503
"274",273,0.00155478430945577,0.000933451111730327
"275",274,0.00152507704139049,0.000915604771960974
"276",275,0.00149593654110311,0.000898099324500692
"277",276,0.00146735201808661,0.000880928263598115
"278",277,0.00143931288047307,0.000864085203869345
"279",278,0.00141180873015213,0.000847563877323826
"280",279,0.00138482951174151,0.000831358222805611
"281",280,0.00135836516890103,0.000815462179509099
"282",281,0.00133240588959637,0.000799869834269058
"283",282,0.00130694204892763,0.000784575387182204
"284",283,0.00128196419884793,0.000769573145397074
"285",284,0.00125746308352286,0.000754857532305794
"286",285,0.00123342973371284,0.000740423144196337
"287",286,0.00120985516968964,0.000726264571792482
"288",287,0.00118673064743358,0.000712376548093001
"289",288,0.00116404758478091,0.000698753903986264
"290",289,0.00114179755751447,0.000685391565875027
"291",290,0.00111997233828586,0.000672284579024299
"292",291,0.00109856389594174,0.000659428107129231
"293",292,0.00107756423814092,0.00064681733777727
"294",293,0.00105696556985849,0.00063444757761326
"295",294,0.00103676024061589,0.000622314220625978
"296",295,0.00101694074099193,0.000610412746031264
"297",296,0.000997499759208572,0.000598738752229614
"298",297,0.00097843010032894,0.000587287908264166
"299",298,0.000959724654502832,0.000576055934734875
"300",299,0.000941376473077309,0.000565038649482786
"301",300,0.00092337873620483,0.000554231948121226
"302",301,0.000905724749704823,0.000543631802134061
"303",302,0.00088840801937546,0.000533234303477842
"304",303,0.000871422098476722,0.00052303557298867
"305",304,0.000854760661938442,0.000513031804925135
"306",305,0.000838417515528047,0.0005032192724577
"307",306,0.000822386579638308,0.000493594317920122
"308",307,0.000806661887622787,0.000484153351796335
"309",308,0.000791237675161126,0.000474892906360347
"310",309,0.000776108163279711,0.000465809505391694
"311",310,0.000761267726124186,0.000456899764892546
"312",311,0.0007467108424394,0.000448160363944804
"313",312,0.000732432093035288,0.000439588043177388
"314",313,0.000718426173938143,0.000431179612650645
"315",314,0.000704687932134635,0.000422931973303862
"316",315,0.00069121222220114,0.000414842030873493
"317",316,0.000677994030269982,0.000406906770306447
"318",317,0.000665028435701924,0.000399123232740803
"319",318,0.000652310608821459,0.000391488514137277
"320",319,0.000639835837377869,0.000383999781155333
"321",320,0.000627599509903222,0.000376654261153814
"322",321,0.000615597048310327,0.000369449201721428
"323",322,0.000603823984618571,0.000362381916728308
"324",323,0.000592275933927045,0.000355449770094045
"325",324,0.000580948592388564,0.000348650174564398
"326",325,0.0005698377751091,0.000341980614454448
"327",326,0.000558939352782004,0.000335438607604495
"328",327,0.000548249253664303,0.000329021706560606
"329",328,0.00053776349637977,0.000322727518259301
"330",329,0.000527478173526574,0.000316553694181716
"331",330,0.000517389449860378,0.000310497929257348
"332",331,0.000507493611105591,0.000304557991157244
"333",332,0.00049778695744454,0.000298731656355648
"334",333,0.000488265868426863,0.0002930167490871
"335",334,0.000478926796353789,0.000287411137370376
"336",335,0.00046976625936296,0.000281912728853016
"337",336,0.000460780843227986,0.000276519471886961
"338",337,0.00045196724386896,0.000271229381039698
"339",338,0.000443322153370557,0.000266040468675717
"340",339,0.000434842350568948,0.000260950799324953
"341",340,0.00042652467436266,0.000255958473659447
"342",341,0.000418366022253736,0.000251061627614036
"343",342,0.000410363360594322,0.000246258438532757
"344",343,0.000402513735381368,0.000241547131644112
"345",344,0.000394814202913347,0.000236925938438222
"346",345,0.000387261893269171,0.000232393134763643
"347",346,0.000379853990010118,0.000227947028641407
"348",347,0.000372587728874905,0.000223585959478883
"349",348,0.000365460415696689,0.000219308308820296
"350",349,0.000358469407337382,0.000215112488900992
"351",350,0.000351612085395315,0.000210996926864976
"352",351,0.000344885893017321,0.000206960086856142
"353",352,0.000338288320966962,0.000203000461654309
"354",353,0.000331816906456855,0.000199116571972087
"355",354,0.000325469257941958,0.000195306981332489
"356",355,0.000319243008795442,0.0001915702682648
"357",356,0.000313135830812319,0.000187905034407016
"358",357,0.00030714544611052,0.000184309911646326
"359",358,0.00030126961918811,0.000180783557350257
"360",359,0.000295506155877627,0.000177324653737283
"361",360,0.00028985293452155,0.000173931926584661
"362",361,0.000284307834451763,0.000170604102304207
"363",362,0.0002788687862361,0.00016733993809583
"364",363,0.000273533760560995,0.000164138215273907
"365",364,0.000268300765825134,0.000160997737821622
"366",365,0.000263167850821524,0.000157917333999073
"367",366,0.000258133123781416,0.000154895867770533
"368",367,0.000253194693524488,0.000151932203485772
"369",368,0.000248350717833254,0.000149025234909578
"370",369,0.000243599388887381,0.000146173876479221
"371",370,0.000238938932425931,0.000143377062800486
"372",371,0.00023436761527928,0.000140633753166511
"373",372,0.000229883745954223,0.000137942931907699
"374",373,0.000225485642006376,0.000135303588810461
"375",374,0.00022117166236968,0.000132714738517544
"376",375,0.000216940196592457,0.000130175414067442
"377",376,0.000212789664087987,0.000127684666443705
"378",377,0.000208718526096979,0.000125241571752693
"379",378,0.000204725269065733,0.000122845221247829
"380",379,0.00020080839680619,0.000120494716624061
"381",380,0.000196966447473859,0.000118189180205498
"382",381,0.000193197986469294,0.00011592775068478
"383",382,0.000189501605767598,0.000113709582719965
"384",383,0.000185875939901745,0.000111533856525212
"385",384,0.000182319633516816,0.000109399758399633
"386",385,0.000178831356543852,0.000107306489832368
"387",386,0.000175409806804171,0.000105253269064739
"388",387,0.000172053706361848,0.000103239328900781
"389",388,0.000168761801034206,0.000101263916412889
"390",389,0.0001655328795048,9.93263044105516e-05
"391",390,0.000162365727406165,9.74257638857073e-05
"392",391,0.000159259162692521,9.55615852387327e-05
"393",392,0.000156212025424215,9.37330721477486e-05
"394",393,0.00015322317723089,9.1939541245983e-05
"395",394,0.000150291503836122,9.01803236362554e-05
"396",395,0.000147415922770955,8.84547695191621e-05
"397",396,0.000144595353573427,8.67622303102035e-05
"398",397,0.000141828743349347,8.51020739776918e-05
"399",398,0.000139115058875131,8.34736803034588e-05
"400",399,0.000136453286117541,8.18764405942746e-05
"401",400,0.000133842435551492,8.0309760872493e-05
"402",401,0.000131281539169616,7.87730600811986e-05
"403",402,0.00012876963596159,7.72657613705399e-05
"404",403,0.000126305788086668,7.57873018019532e-05
"405",404,0.000123889075207117,7.4337128947534e-05
"406",405,0.000121518594058645,7.29147006319501e-05
"407",406,0.000119193466324742,7.15194896571978e-05
"408",407,0.000116912825704983,7.01509760425235e-05
"409",408,0.000114675817734163,6.88086469156384e-05
"410",409,0.000112481607061169,6.74920008801907e-05
"411",410,0.000110329373908127,6.62005458907883e-05
"412",411,0.000108218313686126,6.49337990221681e-05
"413",412,0.000106147647196262,6.36912925900993e-05
"414",413,0.000104116598542506,6.24725608977208e-05
"415",414,0.000102124408271865,6.12771481201161e-05
"416",415,0.000100170332327035,6.01046076756309e-05
"417",416,9.82536405057813e-05,5.89545013012196e-05
"418",417,9.63736167538874e-05,5.78263992280274e-05
"419",418,9.45295682974179e-05,5.67198856609729e-05
"420",419,9.27208015194556e-05,5.56345443034894e-05
"421",420,9.09466410492409e-05,5.45699698117271e-05
"422",421,8.92064241492768e-05,5.35257644263838e-05
"423",422,8.74995004078557e-05,5.25015377880443e-05
"424",423,8.58252337759468e-05,5.14969081592406e-05
"425",424,8.41830050666203e-05,5.05115039240485e-05
"426",425,8.25721972475655e-05,4.95449547628502e-05
"427",426,8.09922087767652e-05,4.85968996541562e-05
"428",427,7.94424493521985e-05,4.76669843241143e-05
"429",428,7.79223396368227e-05,4.67548610813595e-05
"430",429,7.6431314905647e-05,4.58601910052684e-05
"431",430,7.49688213457499e-05,4.49826417257024e-05
"432",431,7.35343102286386e-05,4.41218839261034e-05
"433",432,7.21272457732647e-05,4.32775960614819e-05
"434",433,7.07471021986178e-05,4.24494625897579e-05
"435",434,6.93933634777504e-05,4.16371738240652e-05
"436",435,6.80655284584169e-05,4.08404290052032e-05
"437",436,6.67631014181865e-05,4.00589306342914e-05
"438",437,6.54855945408513e-05,3.9292385958613e-05
"439",438,6.42325306189288e-05,3.85405085931166e-05
"440",439,6.30034413413588e-05,3.78030174928933e-05
"441",440,6.17978670735019e-05,3.70796368210881e-05
"442",441,6.06153633179385e-05,3.6370099825489e-05
"443",442,5.94554859834416e-05,3.56741399993972e-05
"444",443,5.83178015675802e-05,3.4991497191424e-05
"445",444,5.72018850336864e-05,3.43219163315367e-05
"446",445,5.61073192592855e-05,3.36651471000338e-05
"447",446,5.50336955475939e-05,3.3020944234393e-05
"448",447,5.39806177587126e-05,3.23890700080306e-05
"449",448,5.29476898260361e-05,3.17692867397578e-05
"450",449,5.1934525964449e-05,3.1161362918914e-05
"451",450,5.09407476049393e-05,3.0565071365998e-05
"452",451,4.9965983218618e-05,2.99801891270215e-05
"453",452,4.90098698361844e-05,2.94064983851739e-05
"454",453,4.80720533285779e-05,2.88437866291663e-05
"455",454,4.71521814071799e-05,2.8291842453143e-05
"456",455,4.62499104710411e-05,2.77504596651347e-05
"457",456,4.53649033389783e-05,2.72194359262189e-05
"458",457,4.44968290921866e-05,2.66985726560418e-05
"459",458,4.36453655220065e-05,2.61876765014891e-05
"460",459,4.28101958225983e-05,2.56865573521791e-05
"461",460,4.19910067452798e-05,2.51950272329912e-05
"462",461,4.11874922608346e-05,2.4712902501493e-05
"463",462,4.03993520511547e-05,2.42400029428578e-05
"464",463,3.96262913684827e-05,2.37761516853754e-05
"465",464,3.88680243316037e-05,2.3321177178195e-05
"466",465,3.81242673001811e-05,2.287490921577e-05
"467",466,3.73947418373254e-05,2.24371807154274e-05
"468",467,3.66791753771542e-05,2.20078281178874e-05
"469",468,3.59773004342614e-05,2.15866909129026e-05
"470",469,3.52888544778345e-05,2.11736115636996e-05
"471",470,3.46135839978095e-05,2.07684379467143e-05
"472",471,3.39512348316918e-05,2.03710175474953e-05
"473",472,3.33015595811954e-05,1.99812019107916e-05
"474",473,3.26643154844311e-05,1.95988453638059e-05
"475",474,3.20392642988151e-05,1.9223804945916e-05
"476",475,3.14261727996732e-05,1.88559407078243e-05
"477",476,3.08248144839351e-05,1.84951167337779e-05
"478",477,3.02349632296727e-05,1.81411973371774e-05
"479",478,2.96563986990826e-05,1.77940503024296e-05
"480",479,2.90889046750177e-05,1.74535458868236e-05
"481",480,2.8532268960309e-05,1.71195567601046e-05
"482",481,2.79862844585498e-05,1.67919586529425e-05
"483",482,2.74507486451776e-05,1.64706300395566e-05
"484",483,2.69254604157527e-05,1.61554502466261e-05
"485",484,2.64102235292639e-05,1.58463015193044e-05
"486",485,2.5904845410437e-05,1.55430683025748e-05
"487",486,2.54091370596987e-05,1.52456371872132e-05
"488",487,2.49229146689316e-05,1.49538978792473e-05
"489",488,2.44459970172485e-05,1.46677416373764e-05
"490",489,2.3978205308569e-05,1.43870611755041e-05
"491",490,2.35193647630944e-05,1.41117516176302e-05
"492",491,2.30693038619602e-05,1.38417100446221e-05
"493",492,2.26278542667176e-05,1.35768354458921e-05
"494",493,2.21948529230396e-05,1.33170299816325e-05
"495",494,2.17701375411977e-05,1.30621962710424e-05
"496",495,2.13535492162176e-05,1.28122389644407e-05
"497",496,2.09449322821502e-05,1.25670646558174e-05
"498",497,2.05441339737816e-05,1.23265816798471e-05
"499",498,2.01510044712023e-05,1.20907001386224e-05
"500",499,1.97653988623239e-05,1.18593330791738e-05
"501",500,1.93871720341559e-05,1.16323934281786e-05
"502",501,1.90161826993257e-05,1.14097964079046e-05
"503",502,1.865229221509e-05,1.11914588275982e-05
"504",503,1.8295364518943e-05,1.09772990448408e-05
"505",504,1.79452665370867e-05,1.07672372106287e-05
"506",505,1.76018687620417e-05,1.05611956159367e-05
"507",506,1.72650421107345e-05,1.03590968065377e-05
"508",507,1.69346607489912e-05,1.01608652777173e-05
"509",508,1.66106011952975e-05,9.96642693651579e-06
"510",509,1.62927422632151e-05,9.77570906717238e-06
"511",510,1.59809658058898e-05,9.58864077783002e-06
"512",511,1.56751560002362e-05,9.40515257103525e-06
"513",512,1.53751980574197e-05,9.22517557001242e-06
"514",513,1.50809799059859e-05,9.04864252855001e-06
"515",514,1.47923915673407e-05,8.87548745627872e-06
"516",515,1.45093251042539e-05,8.7056455877692e-06
"517",516,1.42316756734588e-05,8.53905401409422e-06
"518",517,1.39593396102692e-05,8.37565053358162e-06
"519",518,1.36922148716115e-05,8.21537391763285e-06
"520",519,1.34302016432015e-05,8.05816427502933e-06
"521",520,1.31732019724474e-05,7.90396283166794e-06
"522",521,1.29211197223989e-05,7.75271190292684e-06
"523",522,1.26738619046994e-05,7.60435569344121e-06
"524",523,1.24313356596073e-05,7.45883848509432e-06
"525",524,1.2193450308221e-05,7.31610586836192e-06
"526",525,1.19601169525765e-05,7.17610450236556e-06
"527",526,1.17312483507168e-05,7.03878203991018e-06
"528",527,1.1506759013645e-05,6.90408718565397e-06
"529",528,1.12865661007115e-05,6.77197023334274e-06
"530",529,1.10705867712583e-05,6.64238147677921e-06
"531",530,1.0858740339653e-05,6.51527250285274e-06
"532",531,1.06509476300885e-05,6.39059580441357e-06
"533",532,1.04471309397577e-05,6.26830475817484e-06
"534",533,1.02472143461829e-05,6.14835380910947e-06
"535",534,1.00511237990704e-05,6.03069852556125e-06
"536",535,9.85878561620056e-06,5.91529469676925e-06
"537",536,9.67012793729665e-06,5.80209920519464e-06
"538",537,9.48508024519036e-06,5.69106973921548e-06
"539",538,9.30357333289031e-06,5.58216477336592e-06
"540",539,9.12553980473882e-06,5.47534386903066e-06
"541",540,8.9509134194909e-06,5.37056728028764e-06
"542",541,8.77962866146705e-06,5.26779569659626e-06
"543",542,8.61162153020948e-06,5.16699071659309e-06
"544",543,8.44682922002558e-06,5.06811465581494e-06
"545",544,8.28519009053908e-06,4.97113052902801e-06
"546",545,8.12664434513898e-06,4.87600245729851e-06
"547",546,7.97113268118596e-06,4.78269485810969e-06
"548",547,7.81859686462116e-06,4.69117279012824e-06
"549",548,7.66897989491436e-06,4.60140205217254e-06
"550",549,7.52222583431014e-06,4.51334908075851e-06
"551",550,7.37827978149352e-06,4.42698093429768e-06
"552",551,7.23708871097515e-06,4.3422657967302e-06
"553",552,7.09859948674562e-06,4.25917178570923e-06
"554",553,6.96276036682275e-06,4.17766785533371e-06
"555",554,6.82952058479839e-06,4.09772354507395e-06
"556",555,6.6988303196021e-06,4.01930896162876e-06
"557",556,6.57064079376397e-06,3.94239483788252e-06
"558",557,6.44490464865183e-06,3.86695275804782e-06
"559",558,6.32157459576085e-06,3.79295434843405e-06
"560",559,6.20060455888085e-06,3.72037196275065e-06
"561",560,6.08194932371247e-06,3.6491784718749e-06
"562",561,5.96556451680857e-06,3.57934725121592e-06
"563",562,5.85140682537022e-06,3.5108523125922e-06
"564",563,5.73943390660784e-06,3.44366824984723e-06
"565",564,5.62960370423127e-06,3.37776982874098e-06
"566",565,5.52187518193753e-06,3.31313242704401e-06
"567",566,5.41620807014784e-06,3.24973188257833e-06
"568",567,5.31256284717629e-06,3.18754448191793e-06
"569",568,5.21090107074358e-06,3.12654715929732e-06
"570",569,5.11118485417726e-06,3.06671718232972e-06
"571",570,5.01337680661254e-06,3.0080321161269e-06
"572",571,4.91744038023242e-06,2.95047003164364e-06
"573",572,4.82333970925017e-06,2.8940094090663e-06
"574",573,4.73103959306954e-06,2.83862912770844e-06
"575",574,4.64050592974305e-06,2.78430872608629e-06
"576",575,4.55170479226007e-06,2.73102784768906e-06
"577",576,4.4646029495141e-06,2.67876655356008e-06
"578",577,4.37916785109428e-06,2.62750531317129e-06
"579",578,4.29536755326394e-06,2.57722496000975e-06
